mask     ok?       cycles      CM/MHz  passes
0x466    pass      789983    1.340682  [dead_blocks,copy_prop,narrow_loads,licm_const,leg_f]
0x467    pass      789983    1.340682  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,leg_f]
0x566    pass      789983    1.340682  [dead_blocks,copy_prop,narrow_loads,licm_const,unroll,leg_f]
0x567    pass      789983    1.340682  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,unroll,leg_f]
0x640    pass      788769    1.341435  [licm_const,leg_e,leg_f]
0x641    pass      788769    1.341435  [fold_br,licm_const,leg_e,leg_f]
0x642    pass      788769    1.341435  [dead_blocks,licm_const,leg_e,leg_f]
0x643    pass      788769    1.341435  [fold_br,dead_blocks,licm_const,leg_e,leg_f]
0x740    pass      788769    1.341435  [licm_const,unroll,leg_e,leg_f]
0x741    pass      788769    1.341435  [fold_br,licm_const,unroll,leg_e,leg_f]
0x742    pass      788769    1.341435  [dead_blocks,licm_const,unroll,leg_e,leg_f]
0x743    pass      788769    1.341435  [fold_br,dead_blocks,licm_const,unroll,leg_e,leg_f]
0x260    pass      792190    1.341737  [narrow_loads,licm_const,leg_e]
0x261    pass      792190    1.341737  [fold_br,narrow_loads,licm_const,leg_e]
0x262    pass      792190    1.341737  [dead_blocks,narrow_loads,licm_const,leg_e]
0x263    pass      792190    1.341737  [fold_br,dead_blocks,narrow_loads,licm_const,leg_e]
0x360    pass      792190    1.341737  [narrow_loads,licm_const,unroll,leg_e]
0x361    pass      792190    1.341737  [fold_br,narrow_loads,licm_const,unroll,leg_e]
0x362    pass      792190    1.341737  [dead_blocks,narrow_loads,licm_const,unroll,leg_e]
0x363    pass      792190    1.341737  [fold_br,dead_blocks,narrow_loads,licm_const,unroll,leg_e]
0x644    pass      788529    1.341759  [copy_prop,licm_const,leg_e,leg_f]
0x645    pass      788529    1.341759  [fold_br,copy_prop,licm_const,leg_e,leg_f]
0x744    pass      788529    1.341759  [copy_prop,licm_const,unroll,leg_e,leg_f]
0x745    pass      788529    1.341759  [fold_br,copy_prop,licm_const,unroll,leg_e,leg_f]
0x268    pass      791395    1.341763  [cse,narrow_loads,licm_const,leg_e]
0x269    pass      791395    1.341763  [fold_br,cse,narrow_loads,licm_const,leg_e]
0x26a    pass      791395    1.341763  [dead_blocks,cse,narrow_loads,licm_const,leg_e]
0x26b    pass      791395    1.341763  [fold_br,dead_blocks,cse,narrow_loads,licm_const,leg_e]
0x368    pass      791395    1.341763  [cse,narrow_loads,licm_const,unroll,leg_e]
0x369    pass      791395    1.341763  [fold_br,cse,narrow_loads,licm_const,unroll,leg_e]
0x36a    pass      791395    1.341763  [dead_blocks,cse,narrow_loads,licm_const,unroll,leg_e]
0x36b    pass      791395    1.341763  [fold_br,dead_blocks,cse,narrow_loads,licm_const,unroll,leg_e]
0x646    pass      788519    1.341777  [dead_blocks,copy_prop,licm_const,leg_e,leg_f]
0x647    pass      788519    1.341777  [fold_br,dead_blocks,copy_prop,licm_const,leg_e,leg_f]
0x746    pass      788519    1.341777  [dead_blocks,copy_prop,licm_const,unroll,leg_e,leg_f]
0x747    pass      788519    1.341777  [fold_br,dead_blocks,copy_prop,licm_const,unroll,leg_e,leg_f]
0x468    pass      788672    1.341847  [cse,narrow_loads,licm_const,leg_f]
0x469    pass      788672    1.341847  [fold_br,cse,narrow_loads,licm_const,leg_f]
0x46a    pass      788672    1.341847  [dead_blocks,cse,narrow_loads,licm_const,leg_f]
0x46b    pass      788672    1.341847  [fold_br,dead_blocks,cse,narrow_loads,licm_const,leg_f]
0x568    pass      788672    1.341847  [cse,narrow_loads,licm_const,unroll,leg_f]
0x569    pass      788672    1.341847  [fold_br,cse,narrow_loads,licm_const,unroll,leg_f]
0x56a    pass      788672    1.341847  [dead_blocks,cse,narrow_loads,licm_const,unroll,leg_f]
0x56b    pass      788672    1.341847  [fold_br,dead_blocks,cse,narrow_loads,licm_const,unroll,leg_f]
0x264    pass      791950    1.342062  [copy_prop,narrow_loads,licm_const,leg_e]
0x265    pass      791950    1.342062  [fold_br,copy_prop,narrow_loads,licm_const,leg_e]
0x364    pass      791950    1.342062  [copy_prop,narrow_loads,licm_const,unroll,leg_e]
0x365    pass      791950    1.342062  [fold_br,copy_prop,narrow_loads,licm_const,unroll,leg_e]
0x266    pass      791804    1.342080  [dead_blocks,copy_prop,narrow_loads,licm_const,leg_e]
0x267    pass      791804    1.342080  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,leg_e]
0x366    pass      791804    1.342080  [dead_blocks,copy_prop,narrow_loads,licm_const,unroll,leg_e]
0x367    pass      791804    1.342080  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,unroll,leg_e]
0x26c    pass      791155    1.342087  [copy_prop,cse,narrow_loads,licm_const,leg_e]
0x26d    pass      791155    1.342087  [fold_br,copy_prop,cse,narrow_loads,licm_const,leg_e]
0x36c    pass      791155    1.342087  [copy_prop,cse,narrow_loads,licm_const,unroll,leg_e]
0x36d    pass      791155    1.342087  [fold_br,copy_prop,cse,narrow_loads,licm_const,unroll,leg_e]
0x26e    pass      791009    1.342105  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,leg_e]
0x26f    pass      791009    1.342105  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,leg_e]
0x36e    pass      791009    1.342105  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,unroll,leg_e]
0x36f    pass      791009    1.342105  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,unroll,leg_e]
0x46c    pass      788432    1.342172  [copy_prop,cse,narrow_loads,licm_const,leg_f]
0x46d    pass      788432    1.342172  [fold_br,copy_prop,cse,narrow_loads,licm_const,leg_f]
0x56c    pass      788432    1.342172  [copy_prop,cse,narrow_loads,licm_const,unroll,leg_f]
0x56d    pass      788432    1.342172  [fold_br,copy_prop,cse,narrow_loads,licm_const,unroll,leg_f]
0x46e    pass      788422    1.342189  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,leg_f]
0x46f    pass      788422    1.342189  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,leg_f]
0x56e    pass      788422    1.342189  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,unroll,leg_f]
0x56f    pass      788422    1.342189  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,unroll,leg_f]
0x648    pass      787208    1.342945  [cse,licm_const,leg_e,leg_f]
0x649    pass      787208    1.342945  [fold_br,cse,licm_const,leg_e,leg_f]
0x64a    pass      787208    1.342945  [dead_blocks,cse,licm_const,leg_e,leg_f]
0x64b    pass      787208    1.342945  [fold_br,dead_blocks,cse,licm_const,leg_e,leg_f]
0x748    pass      787208    1.342945  [cse,licm_const,unroll,leg_e,leg_f]
0x749    pass      787208    1.342945  [fold_br,cse,licm_const,unroll,leg_e,leg_f]
0x74a    pass      787208    1.342945  [dead_blocks,cse,licm_const,unroll,leg_e,leg_f]
0x74b    pass      787208    1.342945  [fold_br,dead_blocks,cse,licm_const,unroll,leg_e,leg_f]
0x64c    pass      786968    1.343269  [copy_prop,cse,licm_const,leg_e,leg_f]
0x64d    pass      786968    1.343269  [fold_br,copy_prop,cse,licm_const,leg_e,leg_f]
0x74c    pass      786968    1.343269  [copy_prop,cse,licm_const,unroll,leg_e,leg_f]
0x74d    pass      786968    1.343269  [fold_br,copy_prop,cse,licm_const,unroll,leg_e,leg_f]
0x64e    pass      786958    1.343288  [dead_blocks,copy_prop,cse,licm_const,leg_e,leg_f]
0x64f    pass      786958    1.343288  [fold_br,dead_blocks,copy_prop,cse,licm_const,leg_e,leg_f]
0x74e    pass      786958    1.343288  [dead_blocks,copy_prop,cse,licm_const,unroll,leg_e,leg_f]
0x74f    pass      786958    1.343288  [fold_br,dead_blocks,copy_prop,cse,licm_const,unroll,leg_e,leg_f]
0x620    pass      786089    1.346348  [narrow_loads,leg_e,leg_f]
0x621    pass      786089    1.346348  [fold_br,narrow_loads,leg_e,leg_f]
0x622    pass      786089    1.346348  [dead_blocks,narrow_loads,leg_e,leg_f]
0x623    pass      786089    1.346348  [fold_br,dead_blocks,narrow_loads,leg_e,leg_f]
0x720    pass      786089    1.346348  [narrow_loads,unroll,leg_e,leg_f]
0x721    pass      786089    1.346348  [fold_br,narrow_loads,unroll,leg_e,leg_f]
0x722    pass      786089    1.346348  [dead_blocks,narrow_loads,unroll,leg_e,leg_f]
0x723    pass      786089    1.346348  [fold_br,dead_blocks,narrow_loads,unroll,leg_e,leg_f]
0x624    pass      785849    1.346674  [copy_prop,narrow_loads,leg_e,leg_f]
0x625    pass      785849    1.346674  [fold_br,copy_prop,narrow_loads,leg_e,leg_f]
0x724    pass      785849    1.346674  [copy_prop,narrow_loads,unroll,leg_e,leg_f]
0x725    pass      785849    1.346674  [fold_br,copy_prop,narrow_loads,unroll,leg_e,leg_f]
0x626    pass      785839    1.346692  [dead_blocks,copy_prop,narrow_loads,leg_e,leg_f]
0x627    pass      785839    1.346692  [fold_br,dead_blocks,copy_prop,narrow_loads,leg_e,leg_f]
0x726    pass      785839    1.346692  [dead_blocks,copy_prop,narrow_loads,unroll,leg_e,leg_f]
0x727    pass      785839    1.346692  [fold_br,dead_blocks,copy_prop,narrow_loads,unroll,leg_e,leg_f]
0x628    pass      785120    1.346808  [cse,narrow_loads,leg_e,leg_f]
0x629    pass      785120    1.346808  [fold_br,cse,narrow_loads,leg_e,leg_f]
0x62a    pass      785120    1.346808  [dead_blocks,cse,narrow_loads,leg_e,leg_f]
0x62b    pass      785120    1.346808  [fold_br,dead_blocks,cse,narrow_loads,leg_e,leg_f]
0x728    pass      785120    1.346808  [cse,narrow_loads,unroll,leg_e,leg_f]
0x729    pass      785120    1.346808  [fold_br,cse,narrow_loads,unroll,leg_e,leg_f]
0x72a    pass      785120    1.346808  [dead_blocks,cse,narrow_loads,unroll,leg_e,leg_f]
0x72b    pass      785120    1.346808  [fold_br,dead_blocks,cse,narrow_loads,unroll,leg_e,leg_f]
0x62c    pass      784880    1.347135  [copy_prop,cse,narrow_loads,leg_e,leg_f]
0x62d    pass      784880    1.347135  [fold_br,copy_prop,cse,narrow_loads,leg_e,leg_f]
0x72c    pass      784880    1.347135  [copy_prop,cse,narrow_loads,unroll,leg_e,leg_f]
0x72d    pass      784880    1.347135  [fold_br,copy_prop,cse,narrow_loads,unroll,leg_e,leg_f]
0x62e    pass      784870    1.347153  [dead_blocks,copy_prop,cse,narrow_loads,leg_e,leg_f]
0x62f    pass      784870    1.347153  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,leg_e,leg_f]
0x72e    pass      784870    1.347153  [dead_blocks,copy_prop,cse,narrow_loads,unroll,leg_e,leg_f]
0x72f    pass      784870    1.347153  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,unroll,leg_e,leg_f]
0x660    pass      783129    1.351661  [narrow_loads,licm_const,leg_e,leg_f]
0x661    pass      783129    1.351661  [fold_br,narrow_loads,licm_const,leg_e,leg_f]
0x662    pass      783129    1.351661  [dead_blocks,narrow_loads,licm_const,leg_e,leg_f]
0x663    pass      783129    1.351661  [fold_br,dead_blocks,narrow_loads,licm_const,leg_e,leg_f]
0x760    pass      783129    1.351661  [narrow_loads,licm_const,unroll,leg_e,leg_f]
0x761    pass      783129    1.351661  [fold_br,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x762    pass      783129    1.351661  [dead_blocks,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x763    pass      783129    1.351661  [fold_br,dead_blocks,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x664    pass      782889    1.351990  [copy_prop,narrow_loads,licm_const,leg_e,leg_f]
0x665    pass      782889    1.351990  [fold_br,copy_prop,narrow_loads,licm_const,leg_e,leg_f]
0x764    pass      782889    1.351990  [copy_prop,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x765    pass      782889    1.351990  [fold_br,copy_prop,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x666    pass      782879    1.352009  [dead_blocks,copy_prop,narrow_loads,licm_const,leg_e,leg_f]
0x667    pass      782879    1.352009  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,leg_e,leg_f]
0x766    pass      782879    1.352009  [dead_blocks,copy_prop,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x767    pass      782879    1.352009  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x668    pass      781568    1.353194  [cse,narrow_loads,licm_const,leg_e,leg_f]
0x669    pass      781568    1.353194  [fold_br,cse,narrow_loads,licm_const,leg_e,leg_f]
0x66a    pass      781568    1.353194  [dead_blocks,cse,narrow_loads,licm_const,leg_e,leg_f]
0x66b    pass      781568    1.353194  [fold_br,dead_blocks,cse,narrow_loads,licm_const,leg_e,leg_f]
0x768    pass      781568    1.353194  [cse,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x769    pass      781568    1.353194  [fold_br,cse,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x76a    pass      781568    1.353194  [dead_blocks,cse,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x76b    pass      781568    1.353194  [fold_br,dead_blocks,cse,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x66c    pass      781328    1.353524  [copy_prop,cse,narrow_loads,licm_const,leg_e,leg_f]
0x66d    pass      781328    1.353524  [fold_br,copy_prop,cse,narrow_loads,licm_const,leg_e,leg_f]
0x76c    pass      781328    1.353524  [copy_prop,cse,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x76d    pass      781328    1.353524  [fold_br,copy_prop,cse,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x66e    pass      781318    1.353542  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,leg_e,leg_f]
0x66f    pass      781318    1.353542  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,leg_e,leg_f]
0x76e    pass      781318    1.353542  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x76f    pass      781318    1.353542  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,unroll,leg_e,leg_f]
0x480    pass      741587    1.431920  [jump_thread,leg_f]
0x481    pass      741587    1.431920  [fold_br,jump_thread,leg_f]
0x482    pass      741587    1.431920  [dead_blocks,jump_thread,leg_f]
0x483    pass      741587    1.431920  [fold_br,dead_blocks,jump_thread,leg_f]
0x484    pass      741347    1.432289  [copy_prop,jump_thread,leg_f]
0x485    pass      741347    1.432289  [fold_br,copy_prop,jump_thread,leg_f]
0x486    pass      741337    1.432309  [dead_blocks,copy_prop,jump_thread,leg_f]
0x487    pass      741337    1.432309  [fold_br,dead_blocks,copy_prop,jump_thread,leg_f]
0x488    pass      740618    1.432441  [cse,jump_thread,leg_f]
0x489    pass      740618    1.432441  [fold_br,cse,jump_thread,leg_f]
0x48a    pass      740618    1.432441  [dead_blocks,cse,jump_thread,leg_f]
0x48b    pass      740618    1.432441  [fold_br,dead_blocks,cse,jump_thread,leg_f]
0x48c    pass      740378    1.432810  [copy_prop,cse,jump_thread,leg_f]
0x48d    pass      740378    1.432810  [fold_br,copy_prop,cse,jump_thread,leg_f]
0x48e    pass      740368    1.432831  [dead_blocks,copy_prop,cse,jump_thread,leg_f]
0x48f    pass      740368    1.432831  [fold_br,dead_blocks,copy_prop,cse,jump_thread,leg_f]
0x4c0    pass      738627    1.437932  [licm_const,jump_thread,leg_f]
0x4c1    pass      738627    1.437932  [fold_br,licm_const,jump_thread,leg_f]
0x4c2    pass      738627    1.437932  [dead_blocks,licm_const,jump_thread,leg_f]
0x4c3    pass      738627    1.437932  [fold_br,dead_blocks,licm_const,jump_thread,leg_f]
0x4c4    pass      738387    1.438304  [copy_prop,licm_const,jump_thread,leg_f]
0x4c5    pass      738387    1.438304  [fold_br,copy_prop,licm_const,jump_thread,leg_f]
0x4c6    pass      738377    1.438325  [dead_blocks,copy_prop,licm_const,jump_thread,leg_f]
0x4c7    pass      738377    1.438325  [fold_br,dead_blocks,copy_prop,licm_const,jump_thread,leg_f]
0x010    pass      741682    1.439488  [redundant_bool]
0x011    pass      741682    1.439488  [fold_br,redundant_bool]
0x012    pass      741682    1.439488  [dead_blocks,redundant_bool]
0x013    pass      741682    1.439488  [fold_br,dead_blocks,redundant_bool]
0x110    pass      741682    1.439488  [redundant_bool,unroll]
0x111    pass      741682    1.439488  [fold_br,redundant_bool,unroll]
0x112    pass      741682    1.439488  [dead_blocks,redundant_bool,unroll]
0x113    pass      741682    1.439488  [fold_br,dead_blocks,redundant_bool,unroll]
0x4c8    pass      737066    1.439667  [cse,licm_const,jump_thread,leg_f]
0x4c9    pass      737066    1.439667  [fold_br,cse,licm_const,jump_thread,leg_f]
0x4ca    pass      737066    1.439667  [dead_blocks,cse,licm_const,jump_thread,leg_f]
0x4cb    pass      737066    1.439667  [fold_br,dead_blocks,cse,licm_const,jump_thread,leg_f]
0x014    pass      741442    1.439862  [copy_prop,redundant_bool]
0x015    pass      741442    1.439862  [fold_br,copy_prop,redundant_bool]
0x114    pass      741442    1.439862  [copy_prop,redundant_bool,unroll]
0x115    pass      741442    1.439862  [fold_br,copy_prop,redundant_bool,unroll]
0x016    pass      741296    1.439882  [dead_blocks,copy_prop,redundant_bool]
0x017    pass      741296    1.439882  [fold_br,dead_blocks,copy_prop,redundant_bool]
0x116    pass      741296    1.439882  [dead_blocks,copy_prop,redundant_bool,unroll]
0x117    pass      741296    1.439882  [fold_br,dead_blocks,copy_prop,redundant_bool,unroll]
0x4cc    pass      736826    1.440040  [copy_prop,cse,licm_const,jump_thread,leg_f]
0x4cd    pass      736826    1.440040  [fold_br,copy_prop,cse,licm_const,jump_thread,leg_f]
0x4ce    pass      736816    1.440061  [dead_blocks,copy_prop,cse,licm_const,jump_thread,leg_f]
0x4cf    pass      736816    1.440061  [fold_br,dead_blocks,copy_prop,cse,licm_const,jump_thread,leg_f]
0x018    pass      740499    1.440305  [cse,redundant_bool]
0x019    pass      740499    1.440305  [fold_br,cse,redundant_bool]
0x01a    pass      740499    1.440305  [dead_blocks,cse,redundant_bool]
0x01b    pass      740499    1.440305  [fold_br,dead_blocks,cse,redundant_bool]
0x118    pass      740499    1.440305  [cse,redundant_bool,unroll]
0x119    pass      740499    1.440305  [fold_br,cse,redundant_bool,unroll]
